ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
B47761,Baixa,297.8,309.7,1394.0,42.9,206.0,0.0,Sem falha
B50881,Baixa,302.1,311.2,1417.0,48.0,13.0,0.0,Sem falha
B47476,Baixa,298.0,308.5,1395.0,46.2,122.0,0.0,Sem falha
B53673,Baixa,300.7,309.8,1363.0,53.1,183.0,0.0,Sem falha
B53656,Baixa,300.5,309.7,1384.0,48.6,141.0,0.0,Sem falha
M15648,Média,296.9,308.1,1440.0,46.3,64.0,0.0,Sem falha
M23643,Média,297.6,308.6,1254.0,45.8,31.0,0.0,Sem falha
M19557,Média,303.5,311.6,1573.0,34.0,134.0,0.0,Sem falha
B54238,Baixa,300.7,310.6,1520.0,45.9,146.0,0.0,Sem falha
M16418,Média,298.2,308.3,1476.0,43.5,129.0,0.0,Sem falha
M20125,Média,303.5,312.9,1883.0,23.3,100.0,0.0,Sem falha
M15120,Média,298.2,308.3,1522.0,49.1,22.0,0.0,Sem falha
B50192,Baixa,300.4,309.6,1432.0,44.7,192.0,0.0,Sem falha
B50511,Baixa,301.7,310.8,1559.0,44.5,135.0,0.0,Sem falha
B49122,Baixa,298.1,308.0,1456.0,42.4,59.0,0.0,Sem falha
B55887,Baixa,297.2,308.5,1471.0,41.7,41.0,0.0,Sem falha
B55851,Baixa,297.5,308.8,1530.0,37.8,157.0,0.0,Sem falha
B55815,Baixa,297.4,308.3,1704.0,27.3,65.0,0.0,Sem falha
A29580,Alta,298.4,308.2,1612.0,32.6,10.0,0.0,Sem falha
M16057,Média,296.9,307.9,1441.0,47.6,60.0,0.0,Sem falha
A31817,Alta,299.2,308.7,1448.0,51.4,173.0,0.0,Sem falha
B48742,Baixa,298.2,308.3,2216.0,16.8,139.0,0.0,Sem falha
B52413,Baixa,303.6,312.9,1450.0,45.3,29.0,0.0,Sem falha
B50534,Baixa,301.6,310.9,1559.0,40.2,191.0,0.0,Sem falha
B52284,Baixa,304.1,313.5,1469.0,44.6,113.0,0.0,Sem falha
B55629,Baixa,298.4,309.9,1725.0,27.8,21.0,0.0,Sem falha
B50611,Baixa,301.6,310.7,1429.0,43.6,176.0,0.0,Sem falha
B47258,Baixa,298.8,308.9,1398.0,51.5,0.0,0.0,Sem falha
B54315,Baixa,300.5,309.9,1443.0,48.3,122.0,0.0,Sem falha
M21131,Média,300.9,310.5,1702.0,29.3,32.0,0.0,Sem falha
M21151,Média,301.1,310.5,1547.0,35.8,81.0,0.0,Sem falha
B48496,Baixa,299.0,310.3,1507.0,36.7,173.0,0.0,Sem falha
B56546,Baixa,298.0,308.5,1461.0,48.0,68.0,0.0,Sem falha
B55364,Baixa,299.8,311.1,2144.0,17.7,190.0,0.0,Sem falha
B51654,Baixa,302.7,310.5,1563.0,35.0,8.0,0.0,Sem falha
B51004,Baixa,302.3,310.9,1620.0,30.3,112.0,0.0,Sem falha
A30625,Alta,296.9,308.0,1416.0,46.9,105.0,0.0,Sem falha
M23887,Média,297.4,308.3,1444.0,44.0,18.0,0.0,Sem falha
M24203,Média,298.3,308.8,1391.0,50.4,13.0,0.0,Sem falha
B51688,Baixa,302.4,310.0,1426.0,46.6,102.0,0.0,Sem falha
B51743,Baixa,302.7,310.7,1977.0,20.0,21.0,0.0,Sem falha
B51421,Baixa,302.4,311.0,1475.0,47.9,79.0,0.0,Sem falha
B56429,Baixa,298.3,309.0,1657.0,32.2,179.0,0.0,Sem falha
M23785,Média,297.2,308.2,1405.0,42.5,204.0,0.0,Sem falha
B47410,Baixa,298.3,308.6,1570.0,34.8,175.0,0.0,Sem falha
B49913,Baixa,299.7,309.2,1422.0,40.4,140.0,0.0,Sem falha
M16777,Média,298.1,307.9,1463.0,47.3,206.0,0.0,Sem falha
B55554,Baixa,298.8,309.7,1225.0,63.4,37.0,0.0,Sem falha
B53723,Baixa,301.4,310.8,1698.0,29.6,99.0,0.0,Sem falha
B47721,Baixa,297.4,309.4,1296.0,52.3,96.0,0.0,Sem falha
B55820,Baixa,297.6,308.6,1383.0,47.5,75.0,0.0,Sem falha
M16854,Média,298.2,307.9,1403.0,45.1,193.0,0.0,Sem falha
M19152,Média,301.8,310.1,2372.0,13.9,205.0,1.0,Falha por potência
A37984,Alta,297.9,308.7,1545.0,35.9,120.0,0.0,Sem falha
M18819,Média,302.2,311.4,1538.0,37.4,37.0,0.0,Sem falha
M19861,Média,303.6,312.7,2174.0,17.6,37.0,0.0,Sem falha
M21665,Média,301.0,310.7,1497.0,37.6,116.0,0.0,Sem falha
B53707,Baixa,301.2,310.4,1516.0,44.4,53.0,0.0,Sem falha
B51644,Baixa,302.8,310.6,1671.0,30.5,201.0,0.0,Sem falha
B55784,Baixa,297.4,308.2,1297.0,52.1,211.0,0.0,Sem falha
B54159,Baixa,300.9,311.2,1353.0,60.4,139.0,0.0,Sem falha
M17123,Média,299.2,308.4,1529.0,43.0,50.0,0.0,Sem falha
M18802,Média,302.2,311.4,1398.0,47.2,202.0,0.0,Sem falha
B56589,Baixa,298.0,308.5,1664.0,28.3,196.0,0.0,Sem falha
M24336,Média,298.8,309.6,1692.0,31.9,167.0,0.0,Sem falha
M24302,Média,298.1,308.8,1394.0,47.9,70.0,0.0,Sem falha
M16052,Média,297.2,308.3,1431.0,43.7,46.0,0.0,Sem falha
B53482,Baixa,301.2,310.6,1437.0,51.2,112.0,0.0,Sem falha
A37528,Alta,300.4,311.8,2496.0,13.5,5.0,0.0,Sem falha
B55757,Baixa,297.6,308.3,1502.0,43.2,139.0,0.0,Sem falha
M16791,Média,298.2,308.0,1969.0,21.7,32.0,0.0,Sem falha
B55375,Baixa,299.4,310.8,1376.0,53.9,215.0,1.0,Sobrecarga
B50798,Baixa,301.9,311.1,1448.0,46.3,14.0,0.0,Sem falha
B50596,Baixa,301.5,310.5,1435.0,44.6,135.0,0.0,Sem falha
B53051,Baixa,301.5,311.1,1469.0,49.5,107.0,0.0,Sem falha
B51818,Baixa,303.1,311.3,1474.0,34.8,215.0,0.0,Sem falha
B48996,Baixa,298.1,307.6,1460.0,46.5,143.0,0.0,Sem falha
B55986,Baixa,297.4,308.5,1692.0,34.3,83.0,0.0,Sem falha
M20181,Média,303.4,312.7,1576.0,49.9,28.0,0.0,Sem falha
B47788,Baixa,298.0,309.9,1403.0,47.7,43.0,0.0,Sem falha
M18951,Média,302.0,310.4,1595.0,32.9,135.0,0.0,Sem falha
B49774,Baixa,298.8,308.5,1446.0,37.0,11.0,0.0,Sem falha
B52291,Baixa,304.1,313.6,1556.0,37.4,129.0,0.0,Sem falha
B52151,Baixa,303.8,312.7,1838.0,27.8,181.0,0.0,Sem falha
M20390,Média,302.3,311.8,1355.0,50.1,104.0,0.0,Sem falha
M19033,Média,302.2,310.6,1346.0,49.2,134.0,1.0,Superaquecimento
B53602,Baixa,300.3,309.9,1377.0,55.3,4.0,0.0,Sem falha
B50600,Baixa,301.6,310.6,1834.0,23.5,146.0,0.0,Sem falha
B49417,Baixa,299.3,308.6,1403.0,50.6,189.0,0.0,Sem falha
M16628,Média,298.3,307.8,1485.0,42.0,13.0,0.0,Sem falha
B54970,Baixa,300.1,311.4,1729.0,29.3,71.0,0.0,Sem falha
B49713,Baixa,298.8,308.7,1490.0,33.6,71.0,0.0,Sem falha
M22642,Média,300.4,311.6,1518.0,36.4,53.0,0.0,Sem falha
B49368,Baixa,299.7,309.3,1420.0,44.1,60.0,0.0,Sem falha
B50935,Baixa,302.3,311.0,1329.0,51.5,154.0,0.0,Sem falha
B52596,Baixa,302.6,312.3,1660.0,30.3,36.0,0.0,Sem falha
B52805,Baixa,302.7,312.1,1728.0,24.4,146.0,0.0,Sem falha
B52668,Baixa,302.7,312.2,1450.0,52.1,213.0,1.0,Sobrecarga
B49703,Baixa,298.8,308.7,1635.0,35.2,47.0,0.0,Sem falha
B50063,Baixa,300.6,309.5,1437.0,40.0,55.0,0.0,Sem falha
B48852,Baixa,298.1,307.8,1432.0,49.8,198.0,0.0,Sem falha
B53081,Baixa,301.0,310.7,1464.0,45.8,184.0,0.0,Sem falha
B48490,Baixa,298.9,310.2,1498.0,50.2,160.0,0.0,Sem falha
B54373,Baixa,300.1,310.1,1306.0,64.7,57.0,0.0,Sem falha
M19221,Média,302.1,310.1,1379.0,48.2,166.0,1.0,Superaquecimento
M19841,Média,303.7,312.8,1558.0,37.7,206.0,0.0,Sem falha
B54415,Baixa,299.8,310.0,1361.0,53.8,167.0,0.0,Sem falha
B49735,Baixa,299.3,309.2,1511.0,37.2,129.0,0.0,Sem falha
A37437,Alta,300.9,312.0,1397.0,42.7,212.0,0.0,Sem falha
B51806,Baixa,303.0,311.2,1664.0,29.8,186.0,0.0,Sem falha
B54067,Baixa,300.8,311.3,1782.0,26.9,116.0,0.0,Sem falha
B56022,Baixa,297.3,308.7,1492.0,43.6,189.0,0.0,Sem falha
B53674,Baixa,300.6,309.7,1617.0,33.2,185.0,0.0,Sem falha
B47506,Baixa,297.7,308.5,1501.0,41.4,201.0,0.0,Sem falha
M23194,Média,298.8,309.7,1459.0,47.3,141.0,0.0,Sem falha
B55550,Baixa,298.8,309.8,1634.0,33.6,27.0,0.0,Sem falha
B48867,Baixa,297.9,307.3,1502.0,36.7,12.0,0.0,Sem falha
M15227,Média,297.6,308.4,1569.0,38.3,93.0,0.0,Sem falha
M16960,Média,299.3,309.3,1471.0,46.0,42.0,0.0,Sem falha
B53026,Baixa,301.4,311.3,1674.0,33.3,46.0,0.0,Sem falha
M19816,Média,303.8,312.5,2344.0,15.2,146.0,0.0,Sem falha
B51853,Baixa,303.4,311.5,1501.0,36.2,69.0,0.0,Sem falha
B52488,Baixa,304.0,313.2,1481.0,42.6,213.0,0.0,Sem falha
M21553,Média,301.8,311.0,1756.0,26.7,33.0,0.0,Sem falha
B54443,Baixa,300.4,310.6,1429.0,46.9,19.0,0.0,Sem falha
B55326,Baixa,299.6,310.9,1533.0,31.8,91.0,0.0,Sem falha
B48817,Baixa,297.9,307.8,1665.0,33.9,102.0,0.0,Sem falha
B48638,Baixa,298.9,310.3,1364.0,54.0,95.0,0.0,Sem falha
B52835,Baixa,302.3,311.5,1387.0,47.3,2.0,0.0,Sem falha
B56021,Baixa,297.3,308.7,1506.0,39.3,187.0,0.0,Sem falha
B56170,Baixa,297.2,307.9,1493.0,38.4,146.0,0.0,Sem falha
B51981,Baixa,303.5,312.4,1574.0,32.7,175.0,0.0,Sem falha
B51498,Baixa,301.5,310.1,1541.0,42.2,52.0,0.0,Sem falha
M17856,Média,300.5,309.8,1508.0,37.8,150.0,0.0,Sem falha
M17384,Média,298.8,308.7,1446.0,45.5,49.0,0.0,Sem falha
B56277,Baixa,297.3,308.1,1642.0,36.9,206.0,0.0,Sem falha
M15281,Média,297.3,308.3,1657.0,31.1,8.0,0.0,Sem falha
B52349,Baixa,304.1,313.3,1470.0,39.9,70.0,0.0,Sem falha
B57002,Baixa,298.5,309.4,1360.0,60.9,187.0,1.0,Sobrecarga
B56727,Baixa,299.6,311.1,1679.0,30.7,129.0,0.0,Sem falha
M16499,Média,297.9,307.8,1450.0,43.5,106.0,0.0,Sem falha
B53988,Baixa,301.0,310.7,1391.0,45.0,123.0,0.0,Sem falha
B56394,Baixa,298.0,308.9,1508.0,37.1,92.0,0.0,Sem falha
B53368,Baixa,301.0,310.9,1450.0,45.9,35.0,0.0,Sem falha
B52328,Baixa,304.4,313.6,1507.0,43.1,13.0,0.0,Sem falha
B48820,Baixa,298.0,307.8,1567.0,36.4,109.0,0.0,Sem falha
A34591,Alta,304.0,313.1,1388.0,53.2,91.0,0.0,Sem falha
M16981,Média,299.2,308.8,1503.0,37.4,109.0,0.0,Sem falha
B49942,Baixa,299.8,309.2,1479.0,44.4,214.0,0.0,Sem falha
M18128,Média,301.3,310.1,1525.0,37.8,199.0,0.0,Sem falha
M21859,Média,300.6,310.7,1457.0,36.7,193.0,0.0,Sem falha
B49999,Baixa,300.2,309.5,1356.0,51.1,133.0,0.0,Sem falha
B51385,Baixa,302.3,310.8,1723.0,26.3,213.0,0.0,Sem falha
B54384,Baixa,299.8,309.6,1526.0,41.7,85.0,0.0,Sem falha
M19056,Média,302.5,311.0,1563.0,35.6,190.0,0.0,Sem falha
B56100,Baixa,297.1,308.3,1496.0,45.8,190.0,0.0,Sem falha
B53595,Baixa,300.4,310.1,1503.0,42.2,196.0,0.0,Sem falha
B49636,Baixa,299.1,308.6,1555.0,36.6,104.0,0.0,Sem falha
B48368,Baixa,297.3,308.4,1339.0,52.1,36.0,0.0,Sem falha
M18387,Média,301.9,310.9,1573.0,38.9,209.0,0.0,Sem falha
B47864,Baixa,297.7,309.0,1538.0,43.2,30.0,0.0,Sem falha
B49089,Baixa,298.0,307.7,1435.0,45.6,184.0,0.0,Sem falha
B47308,Baixa,299.0,308.6,1587.0,38.6,124.0,0.0,Sem falha
B53033,Baixa,301.2,311.0,1567.0,35.1,64.0,0.0,Sem falha
B51592,Baixa,302.6,310.5,1450.0,43.2,68.0,0.0,Sem falha
M14872,Média,298.6,309.1,1339.0,51.1,34.0,0.0,Sem falha
B57142,Baixa,298.2,307.9,1429.0,49.4,141.0,0.0,Sem falha
B53034,Baixa,301.2,310.9,1416.0,53.3,66.0,0.0,Sem falha
B49674,Baixa,299.1,308.8,1329.0,53.6,207.0,1.0,Sobrecarga
B49805,Baixa,299.7,309.4,1399.0,39.9,91.0,0.0,Sem falha
A30620,Alta,296.9,308.0,1318.0,53.5,88.0,0.0,Sem falha
B51279,Baixa,302.0,310.4,1464.0,47.2,159.0,0.0,Sem falha
B53150,Baixa,300.4,310.8,1520.0,37.6,151.0,0.0,Sem falha
M24323,Média,298.5,309.3,1552.0,36.8,133.0,0.0,Sem falha
A34990,Alta,302.4,312.0,1457.0,43.4,23.0,0.0,Sem falha
A34783,Alta,303.0,312.5,1507.0,37.9,163.0,0.0,Sem falha
B55123,Baixa,300.8,311.7,1753.0,29.0,8.0,0.0,Sem falha
B56802,Baixa,298.9,310.0,1794.0,27.2,114.0,0.0,Sem falha
A39201,Alta,298.6,309.5,1420.0,50.4,82.0,0.0,Sem falha
B53427,Baixa,300.8,310.2,1492.0,46.3,187.0,0.0,Sem falha
M17696,Média,300.3,309.1,1458.0,44.3,175.0,0.0,Sem falha
B55916,Baixa,297.3,308.7,1491.0,40.2,112.0,0.0,Sem falha
B54474,Baixa,300.1,310.6,1809.0,24.3,97.0,0.0,Sem falha
M18333,Média,301.8,310.8,1691.0,33.4,62.0,0.0,Sem falha
M16557,Média,297.9,307.6,1519.0,44.0,37.0,0.0,Sem falha
M17096,Média,299.3,308.5,1422.0,43.1,186.0,0.0,Sem falha
B48965,Baixa,298.2,308.0,1538.0,38.2,59.0,0.0,Sem falha
B51506,Baixa,301.6,310.1,1362.0,55.8,70.0,1.0,Superaquecimento
B49318,Baixa,299.3,309.0,1734.0,30.6,154.0,0.0,Sem falha
M20188,Média,303.7,312.9,1406.0,41.9,48.0,0.0,Sem falha
B51648,Baixa,302.7,310.5,1725.0,29.0,209.0,0.0,Sem falha
B54861,Baixa,300.7,311.8,1443.0,43.7,217.0,0.0,Sem falha
M24776,Média,298.5,308.8,1553.0,34.9,18.0,0.0,Sem falha
B54308,Baixa,300.6,310.0,1511.0,36.9,105.0,0.0,Sem falha
B47389,Baixa,298.4,308.6,1477.0,44.0,124.0,0.0,Sem falha
M18364,Média,301.7,310.8,1524.0,41.3,147.0,0.0,Sem falha
B56066,Baixa,297.9,309.0,1583.0,36.7,104.0,0.0,Sem falha
M16226,Média,298.7,310.1,1368.0,56.8,72.0,0.0,Sem falha
M18107,Média,301.0,309.8,1594.0,31.1,143.0,0.0,Sem falha
B55130,Baixa,300.8,311.6,1568.0,36.0,23.0,0.0,Sem falha
A38694,Alta,298.2,308.8,1470.0,43.3,61.0,0.0,Sem falha
B55417,Baixa,299.1,310.6,1796.0,26.0,90.0,0.0,Sem falha
B55323,Baixa,299.7,310.9,1477.0,40.4,83.0,0.0,Sem falha
M22096,Média,299.8,310.0,1460.0,37.1,169.0,0.0,Sem falha
B55680,Baixa,298.3,309.5,1711.0,30.3,148.0,0.0,Sem falha
M14930,Média,298.9,309.0,1924.0,22.6,193.0,0.0,Sem falha
B55031,Baixa,300.4,311.7,1373.0,47.2,3.0,0.0,Sem falha
B49617,Baixa,299.1,308.3,1426.0,40.1,60.0,0.0,Sem falha
B50824,Baixa,302.2,311.5,1548.0,32.4,81.0,0.0,Sem falha
M17681,Média,300.3,309.6,1419.0,42.5,137.0,0.0,Sem falha
M20783,Média,300.4,310.3,1537.0,35.0,33.0,0.0,Sem falha
B54553,Baixa,299.6,310.1,1553.0,38.0,83.0,0.0,Sem falha
B55442,Baixa,299.1,310.6,1921.0,23.9,158.0,0.0,Sem falha
M24403,Média,299.5,310.9,1378.0,48.7,119.0,0.0,Sem falha
M17647,Média,300.3,309.6,1524.0,38.4,54.0,0.0,Sem falha
B51987,Baixa,303.5,312.4,1503.0,36.5,191.0,0.0,Sem falha
M17675,Média,300.1,309.4,1569.0,31.6,124.0,0.0,Sem falha
B54963,Baixa,300.3,311.5,1667.0,28.8,56.0,0.0,Sem falha
B51920,Baixa,303.3,311.5,1601.0,35.2,10.0,0.0,Sem falha
A33506,Alta,302.0,310.5,1812.0,24.4,138.0,0.0,Sem falha
M20581,Média,302.3,311.8,1443.0,43.4,175.0,0.0,Sem falha
A33034,Alta,301.9,311.2,1474.0,41.8,18.0,0.0,Sem falha
B51880,Baixa,303.5,311.7,1620.0,31.0,141.0,0.0,Sem falha
B55540,Baixa,298.6,309.6,1540.0,35.8,5.0,0.0,Sem falha
A36485,Alta,300.7,310.6,1505.0,40.6,179.0,0.0,Sem falha
M19741,Média,303.8,312.6,1406.0,47.1,162.0,0.0,Sem falha
B49797,Baixa,299.4,309.1,1670.0,35.9,68.0,0.0,Sem falha
A33435,Alta,302.1,310.9,1452.0,42.5,198.0,0.0,Sem falha
A39303,Alta,298.8,309.6,1516.0,40.2,152.0,0.0,Sem falha
M19960,Média,304.2,313.5,1437.0,47.2,102.0,0.0,Sem falha
B55033,Baixa,300.3,311.7,1317.0,56.5,7.0,0.0,Sem falha
M15285,Média,297.3,308.4,1665.0,28.9,17.0,0.0,Sem falha
M24767,Média,298.6,309.1,1487.0,43.2,206.0,0.0,Sem falha
B48850,Baixa,298.2,307.8,1528.0,31.1,194.0,0.0,Sem falha
M15023,Média,298.4,308.2,1468.0,43.8,2.0,0.0,Sem falha
M16199,Média,298.6,310.2,1668.0,31.5,7.0,0.0,Sem falha
B49685,Baixa,299.2,309.1,1387.0,48.7,4.0,0.0,Sem falha
M15243,Média,297.5,308.6,1842.0,27.0,133.0,0.0,Sem falha
B56150,Baixa,297.0,307.6,1575.0,37.4,98.0,0.0,Sem falha
B54590,Baixa,299.9,311.0,1747.0,27.6,177.0,0.0,Sem falha
M21906,Média,300.7,310.5,1863.0,22.2,111.0,0.0,Sem falha
B49787,Baixa,299.4,309.3,1448.0,48.6,44.0,0.0,Sem falha
B55197,Baixa,301.0,312.0,1518.0,39.3,196.0,0.0,Sem falha
A30032,Alta,298.2,310.0,1433.0,44.2,68.0,0.0,Sem falha
B55650,Baixa,298.7,309.9,1464.0,38.0,74.0,0.0,Sem falha
B51646,Baixa,302.8,310.6,1470.0,41.1,205.0,0.0,Sem falha
B55300,Baixa,300.2,311.6,1767.0,26.4,20.0,0.0,Sem falha
B54278,Baixa,300.7,310.2,1642.0,32.6,26.0,0.0,Sem falha
A38249,Alta,297.4,308.8,1324.0,53.5,169.0,0.0,Sem falha
M17043,Média,299.6,309.3,1577.0,39.8,48.0,0.0,Sem falha
B56328,Baixa,297.6,308.6,1393.0,40.4,127.0,0.0,Sem falha
M20352,Média,302.9,312.4,1334.0,50.9,5.0,0.0,Sem falha
B54183,Baixa,300.5,310.6,1540.0,46.7,206.0,0.0,Sem falha
M22857,Média,301.0,312.2,2710.0,9.7,143.0,1.0,Falha por potência
M17794,Média,300.8,309.6,1546.0,42.3,186.0,0.0,Sem falha
M17018,Média,299.5,309.0,1399.0,49.7,207.0,0.0,Sem falha
B52106,Baixa,303.4,312.3,1502.0,36.0,69.0,0.0,Sem falha
B50735,Baixa,301.8,310.7,1551.0,37.7,64.0,0.0,Sem falha
A31629,Alta,299.7,309.2,1468.0,49.6,132.0,0.0,Sem falha
B51953,Baixa,303.6,312.0,1391.0,50.3,101.0,0.0,Sem falha
B51360,Baixa,302.4,310.8,1686.0,28.8,150.0,0.0,Sem falha
B49771,Baixa,298.9,308.6,1522.0,46.4,2.0,0.0,Sem falha
M16243,Média,298.9,310.2,1331.0,49.0,121.0,0.0,Sem falha
B48768,Baixa,298.2,308.3,1688.0,32.0,202.0,0.0,Sem falha
B55358,Baixa,299.7,311.2,1352.0,52.1,176.0,0.0,Sem falha
M22963,Média,300.3,311.9,1429.0,41.6,184.0,0.0,Sem falha
B55116,Baixa,300.8,311.7,1490.0,46.4,217.0,0.0,Sem falha
B51073,Baixa,302.3,311.2,1549.0,40.6,66.0,0.0,Sem falha
B47720,Baixa,297.4,309.4,1473.0,45.5,94.0,0.0,Sem falha
M24429,Média,299.8,311.0,1948.0,20.0,185.0,0.0,Sem falha
B53893,Baixa,301.3,310.6,1416.0,45.2,88.0,0.0,Sem falha
M15232,Média,297.4,308.3,1405.0,51.7,108.0,0.0,Sem falha
B57049,Baixa,298.9,309.9,1590.0,31.3,98.0,0.0,Sem falha
B48729,Baixa,298.4,308.9,1706.0,29.5,107.0,0.0,Sem falha
B54717,Baixa,300.1,311.3,1305.0,64.7,66.0,0.0,Sem falha
B51537,Baixa,302.0,309.9,1407.0,52.8,154.0,0.0,Sem falha
B53516,Baixa,300.4,309.8,1395.0,48.1,201.0,0.0,Sem falha
B49539,Baixa,299.3,308.5,1413.0,38.5,57.0,0.0,Sem falha
B49593,Baixa,299.0,308.5,1886.0,23.0,198.0,0.0,Sem falha
B52463,Baixa,303.8,313.2,1525.0,41.9,145.0,0.0,Sem falha
B47194,Baixa,298.6,309.2,2035.0,19.6,40.0,0.0,Sem falha
B50532,Baixa,301.4,310.8,1610.0,34.6,187.0,0.0,Sem falha
B48639,Baixa,299.0,310.3,1472.0,36.1,97.0,0.0,Sem falha
M18441,Média,301.8,310.6,1459.0,40.2,128.0,0.0,Sem falha
B47670,Baixa,297.4,309.2,1459.0,37.9,191.0,0.0,Sem falha
B49051,Baixa,298.3,308.1,1840.0,21.5,88.0,0.0,Sem falha
A35832,Alta,300.3,309.9,1405.0,52.1,205.0,0.0,Sem falha
M17426,Média,299.3,309.0,1420.0,41.6,155.0,0.0,Sem falha
B54255,Baixa,300.7,310.5,1536.0,47.4,192.0,0.0,Sem falha
M24689,Média,298.4,309.4,1429.0,41.8,203.0,0.0,Sem falha
M19284,Média,302.6,310.2,1631.0,31.0,100.0,0.0,Sem falha
B47988,Baixa,296.9,307.7,1424.0,43.3,120.0,0.0,Sem falha
M19680,Média,303.6,312.1,1627.0,32.5,7.0,0.0,Sem falha
B49767,Baixa,299.0,308.7,2248.0,16.8,204.0,0.0,Sem falha
B47236,Baixa,298.8,309.1,1477.0,42.4,158.0,0.0,Sem falha
B51580,Baixa,302.3,310.1,1353.0,50.9,36.0,1.0,Superaquecimento
B55334,Baixa,299.6,310.7,1393.0,52.1,110.0,0.0,Sem falha
M23843,Média,297.0,307.7,1261.0,51.1,130.0,0.0,Sem falha
B49796,Baixa,299.4,309.1,1207.0,66.5,66.0,0.0,Sem falha
M14879,Média,298.9,309.3,1632.0,32.5,55.0,0.0,Sem falha
M21447,Média,301.6,310.7,1813.0,24.6,210.0,0.0,Sem falha
M21611,Média,301.7,311.0,1505.0,37.1,190.0,0.0,Sem falha
M16795,Média,298.1,307.9,1377.0,55.1,42.0,0.0,Sem falha
B49256,Baixa,299.4,309.3,1544.0,36.0,197.0,0.0,Sem falha
M17686,Média,300.3,309.4,1612.0,33.1,150.0,0.0,Sem falha
M18983,Média,302.1,310.6,1517.0,38.9,2.0,0.0,Sem falha
A38860,Alta,298.1,308.9,1388.0,53.5,83.0,0.0,Sem falha
B52740,Baixa,302.4,311.9,1541.0,37.9,192.0,0.0,Sem falha
M23934,Média,297.2,308.1,1554.0,41.3,147.0,0.0,Sem falha
M23441,Média,297.5,308.0,1429.0,45.8,148.0,0.0,Sem falha
B49021,Baixa,297.7,307.2,1668.0,37.8,5.0,0.0,Sem falha
B52701,Baixa,302.6,311.9,1397.0,46.9,82.0,0.0,Sem falha
M22008,Média,300.3,309.8,1617.0,40.8,158.0,0.0,Sem falha
M16213,Média,298.6,310.1,1444.0,48.1,39.0,0.0,Sem falha
B55794,Baixa,297.5,308.5,1691.0,33.1,9.0,0.0,Sem falha
B56427,Baixa,298.3,308.9,1695.0,30.7,174.0,0.0,Sem falha
B54602,Baixa,300.0,311.2,1351.0,44.1,206.0,0.0,Sem falha
B57126,Baixa,298.3,307.9,1502.0,42.0,103.0,0.0,Sem falha
B53435,Baixa,301.0,310.5,1379.0,57.3,204.0,1.0,Sobrecarga
B47396,Baixa,298.3,308.6,1499.0,38.3,142.0,0.0,Sem falha
M20380,Média,302.6,312.0,1496.0,45.0,79.0,0.0,Sem falha
B49226,Baixa,299.3,309.1,1388.0,45.5,123.0,0.0,Sem falha
B51992,Baixa,303.4,311.9,1531.0,37.9,203.0,0.0,Sem falha
B57062,Baixa,298.8,309.8,1895.0,22.0,134.0,0.0,Sem falha
B54754,Baixa,300.4,311.1,1487.0,37.4,162.0,0.0,Sem falha
M22925,Média,300.5,311.9,1670.0,26.3,89.0,0.0,Sem falha
M18589,Média,302.4,311.3,1312.0,61.5,85.0,0.0,Sem falha
B47284,Baixa,298.8,308.7,1450.0,43.4,66.0,0.0,Sem falha
M21418,Média,301.5,310.6,1447.0,41.9,140.0,0.0,Sem falha
M19871,Média,303.7,312.8,1634.0,33.8,63.0,0.0,Sem falha
B51566,Baixa,301.9,309.7,1719.0,31.9,0.0,0.0,Sem falha
B47685,Baixa,297.6,309.3,1610.0,35.0,6.0,0.0,Sem falha
B54954,Baixa,300.3,311.5,1634.0,31.9,36.0,0.0,Sem falha
M21427,Média,301.3,310.6,1499.0,36.1,163.0,0.0,Sem falha
M24266,Média,297.7,308.1,2189.0,15.6,186.0,0.0,Sem falha
B52655,Baixa,302.7,312.2,1336.0,46.8,179.0,0.0,Sem falha
M20744,Média,301.3,311.1,1438.0,43.0,137.0,0.0,Sem falha
B56648,Baixa,298.6,309.4,1375.0,55.4,145.0,0.0,Sem falha
B47750,Baixa,297.7,309.7,1498.0,41.0,176.0,0.0,Sem falha
B48788,Baixa,297.8,307.7,1393.0,38.0,29.0,0.0,Sem falha
A33604,Alta,302.4,310.9,1444.0,40.7,174.0,0.0,Sem falha
M19525,Média,303.4,311.4,1307.0,54.0,44.0,1.0,Superaquecimento
B56728,Baixa,299.6,311.1,1521.0,37.2,131.0,0.0,Sem falha
B54341,Baixa,300.2,310.2,1440.0,42.9,191.0,0.0,Sem falha
A39262,Alta,298.5,309.2,1568.0,40.6,39.0,0.0,Sem falha
B54626,Baixa,300.2,311.8,1379.0,51.0,46.0,0.0,Sem falha
B57113,Baixa,298.3,308.3,1597.0,32.4,69.0,0.0,Sem falha
B56579,Baixa,297.8,308.3,1477.0,44.8,170.0,0.0,Sem falha
B53900,Baixa,301.3,310.6,1458.0,48.0,104.0,0.0,Sem falha
B53219,Baixa,300.6,310.9,1433.0,42.6,101.0,0.0,Sem falha
B52882,Baixa,302.3,311.7,1544.0,43.2,128.0,0.0,Sem falha
B48960,Baixa,298.5,308.2,1595.0,32.3,46.0,0.0,Sem falha
M21213,Média,300.0,309.6,1491.0,42.0,29.0,0.0,Sem falha
